Subject,Trial,Event Type,Code,Time,TTime,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur,Stim Type,Pair Index
2,442,Picture,Test_Setgroesse_6,7069440,0,1,1170,2,0,next,other,0
2,443,Picture,Test_3_2_1_Gleichung:_(7*1)-5,7070610,0,1,17051,2,0,next,other,0
2,443,Response,1,7087630,17020,1,,,,,,
2,443,Response,1,7099874,29264,28,,,,,,
2,444,Picture,Test_3_2_1_Loesung_3_Entscheidung:_falsch,7100199,0,1,167,2,0,next,other,0
2,445,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7100366,0,1,1170,2,0,next,other,0
2,446,Picture,Buchstabe,7113739,2173,1,7857,2,2000,next,other,0
2,447,Picture,Test_3_2_2_Gleichung:_(2*8)-9,7121596,0,1,60347,2,0,next,other,0
2,447,Response,1,7181900,60304,2,,,,,,
2,447,Response,1,7199672,78076,74,,,,,,
2,448,Picture,Test_3_2_2_Loesung_10_Entscheidung:_falsch,7199997,0,1,167,2,0,next,other,0
2,449,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7200164,0,1,1170,2,0,next,other,0
2,450,Picture,Buchstabe,7213537,2173,1,7857,2,2000,next,other,0
2,451,Picture,Test_3_2_3_Gleichung:_(1/1)+3,7221394,0,1,39952,3,0,next,other,0
2,451,Response,1,7261323,39929,2,,,,,,
2,451,Response,1,7290109,68715,97,,,,,,
2,452,Picture,Test_3_2_3_Loesung_4_Entscheidung:_richtig,7290433,0,1,167,3,0,next,other,0
2,453,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,7290600,0,2,1171,3,0,next,other,0
2,454,Picture,Buchstabe,7303974,2173,1,7857,2,2000,next,other,0
2,455,Picture,Test_3_2_4_Gleichung:_(3/3)+4,7311831,0,1,46472,2,0,next,other,0
2,455,Response,1,7358257,46426,1,,,,,,
2,455,Response,1,7370349,58518,79,,,,,,
2,456,Picture,Test_3_2_4_Loesung_5_Entscheidung:_falsch,7370673,0,1,167,2,0,next,other,0
2,457,Picture,Test_FB_inco__entscheidung:_falsch__CorEnt_R,7370840,0,1,1170,2,0,next,other,0
2,458,Picture,Buchstabe,7384213,2173,1,7857,2,2000,next,other,0
2,459,Picture,Test_3_2_5_Gleichung:_(2/2)+1,7392070,0,1,57505,2,0,next,other,0
2,459,Response,1,7449422,57352,1,,,,,,
2,459,Response,1,7461287,69217,97,,,,,,
2,459,Response,1,7466803,74733,151,,,,,,
2,460,Picture,Test_3_2_5_Loesung_3_Entscheidung:_falsch,7467128,0,1,167,2,0,next,other,0
2,461,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7467295,0,1,1170,2,0,next,other,0
2,462,Picture,Buchstabe,7480668,2173,1,7857,2,2000,next,other,0
2,463,Picture,Test_3_2_6_Gleichung:_(1*8)-5,7488525,0,1,32931,3,0,next,other,0
2,463,Response,1,7521297,32772,1,,,,,,
2,463,Response,1,7533168,44643,91,,,,,,
2,464,Picture,Test_3_2_6_Loesung_2_Entscheidung:_falsch,7533492,0,1,167,3,0,next,other,0
2,465,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7533659,0,2,1171,3,0,next,other,0
2,466,Picture,Buchstabe,7547033,2173,1,7857,2,2000,next,other,0
2,467,Picture,Test_3_2_Gl_cor:_95_Setgr_6_Sequenz_HLRJTF,7564920,0,1,1170,2,0,next,other,0
2,467,Response,1,7581012,16092,2,,,,,,
2,468,Picture,Test_3_2_BS_seq:_L,7581302,0,1,167,2,0,next,other,0
2,468,Response,1,7588644,7342,2,,,,,,
2,469,Picture,Test_3_2_BS_seq:_LR,7588824,0,1,167,2,0,next,other,0
2,469,Response,1,7600403,11579,1,,,,,,
2,470,Picture,Test_3_2_BS_seq:_LRJ,7600693,0,1,167,2,0,next,other,0
2,470,Response,1,7611954,11261,2,,,,,,
2,471,Picture,Test_3_2_BS_seq:_LRJT,7612227,0,2,168,3,0,next,other,0
2,471,Response,1,7619793,7566,2,,,,,,
2,472,Picture,Test_3_2_BS_seq:_LRJTF,7620084,0,1,167,2,0,next,other,0
2,472,Response,1,7628354,8270,2,,,,,,
2,473,Picture,FB_inco,7633625,5000,1,45134,3,5000,next,other,0
2,473,Response,1,7660738,32113,1,,,,,,
2,474,Picture,Test_Setgroesse_5,7688789,0,1,1171,2,0,next,other,0
2,475,Picture,Test_3_3_1_Gleichung:_(3*2)+4,7689960,0,1,17552,2,0,next,other,0
2,475,Response,1,7707342,17382,2,,,,,,
2,475,Response,1,7719056,29096,147,,,,,,
2,476,Picture,Test_3_3_1_Loesung_9_Entscheidung:_falsch,7719381,0,1,167,2,0,next,other,0
2,477,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7719548,0,1,1170,2,0,next,other,0
2,478,Picture,Buchstabe,7732921,2173,1,7857,2,2000,next,other,0
2,479,Picture,Test_3_3_2_Gleichung:_(1*2)+1,7740778,0,1,24573,2,0,next,other,0
2,479,Response,1,7765302,24524,1,,,,,,
2,479,Response,1,7776729,35951,23,,,,,,
2,480,Picture,Test_3_3_2_Loesung_2_Entscheidung:_falsch,7777053,0,1,167,2,0,next,other,0
2,481,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7777220,0,1,1170,2,0,next,other,0
2,482,Picture,Buchstabe,7790593,2173,1,7857,2,2000,next,other,0
2,483,Picture,Test_3_3_3_Gleichung:_(3*2)+1,7798450,0,1,23905,2,0,next,other,0
2,483,Response,1,7822231,23781,1,,,,,,
2,483,Response,1,7835905,37455,146,,,,,,
2,484,Picture,Test_3_3_3_Loesung_5_Entscheidung:_falsch,7836230,0,1,167,2,0,next,other,0
2,485,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7836397,0,1,1170,2,0,next,other,0
2,486,Picture,Buchstabe,7849770,2173,1,7857,2,2000,next,other,0
2,487,Picture,Test_3_3_4_Gleichung:_(2*5)-3,7857627,0,1,44633,2,0,next,other,0
2,487,Response,1,7902168,44541,2,,,,,,
2,487,Response,1,7914306,56679,36,,,,,,
2,488,Picture,Test_3_3_4_Loesung_5_Entscheidung:_falsch,7914630,0,1,167,3,0,next,other,0
2,489,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,7914797,0,2,1171,3,0,next,other,0
2,490,Picture,Buchstabe,7928171,2173,1,7857,2,2000,next,other,0
2,491,Picture,Test_3_3_5_Gleichung:_(3/1)+2,7936028,0,1,42961,2,0,next,other,0
2,491,Response,1,7978914,42886,2,,,,,,
2,491,Response,1,8004241,68213,50,,,,,,
2,492,Picture,Test_3_3_5_Loesung_5_Entscheidung:_richtig,8004565,0,2,168,3,0,next,other,0
2,493,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8004733,0,1,1170,2,0,next,other,0
2,494,Picture,Buchstabe,8018106,2173,1,7857,2,2000,next,other,0
2,495,Picture,Test_3_3_Gl_cor:_95_Setgr_5_Sequenz_NFYHQ,8035993,0,1,1170,2,0,next,other,0
2,495,Response,1,8061016,25023,2,,,,,,
2,496,Picture,Test_3_3_BS_seq:_N,8061235,0,1,167,2,0,next,other,0
2,496,Response,1,8067824,6589,2,,,,,,
2,497,Picture,Test_3_3_BS_seq:_NF,8068089,0,1,167,2,0,next,other,0
2,497,Response,1,8076385,8296,2,,,,,,
2,498,Picture,Test_3_3_BS_seq:_NFY,8076614,0,1,167,2,0,next,other,0
2,498,Response,1,8086287,9673,2,,,,,,
2,499,Picture,Test_3_3_BS_seq:_NFYH,8086477,0,1,167,2,0,next,other,0
2,499,Response,1,8091650,5173,2,,,,,,
2,500,Picture,Test_3_3_BS_seq:_NFYHQ,8091826,0,1,167,2,0,next,other,0
2,500,Response,1,8100109,8283,1,,,,,,
2,501,Picture,FB_corr,8105199,5000,1,10030,2,5000,next,other,0
2,502,Picture,Test_Setgroesse_7,8125259,0,1,1170,2,0,next,other,0
2,503,Picture,Test_3_4_1_Gleichung:_(1*5)+2,8126429,0,1,21398,2,0,next,other,0
2,503,Response,1,8147661,21232,1,,,,,,
2,503,Response,1,8162046,35617,58,,,,,,
2,504,Picture,Test_3_4_1_Loesung_8_Entscheidung:_falsch,8162370,0,1,167,2,0,next,other,0
2,505,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,8162537,0,1,1170,2,0,next,other,0
2,506,Picture,Buchstabe,8175910,2173,2,7857,3,2000,next,other,0
2,507,Picture,Test_3_4_2_Gleichung:_(1*9)-3,8183767,0,1,46974,2,0,next,other,0
2,507,Response,1,8230681,46914,1,,,,,,
2,507,Response,1,8241616,57849,1,,,,,,
2,508,Picture,Test_3_4_2_Loesung_6_Entscheidung:_richtig,8241941,0,1,167,2,0,next,other,0
2,509,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8242108,0,1,1170,2,0,next,other,0
2,510,Picture,Buchstabe,8255481,2173,1,7857,2,2000,next,other,0
2,511,Picture,Test_3_4_3_Gleichung:_(3*4)-5,8263338,0,1,55834,2,0,next,other,0
2,511,Response,1,8319070,55732,1,,,,,,
2,511,Response,1,8330883,67545,45,,,,,,
2,512,Picture,Test_3_4_3_Loesung_7_Entscheidung:_richtig,8331207,0,2,168,3,0,next,other,0
2,513,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8331375,0,1,1170,2,0,next,other,0
2,514,Picture,Buchstabe,8344748,2173,1,7857,2,2000,next,other,0
2,515,Picture,Test_3_4_4_Gleichung:_(3*6)-8,8352605,0,1,38448,2,0,next,other,0
2,515,Response,1,8390943,38338,1,,,,,,
2,515,Response,1,8402764,50159,141,,,,,,
2,516,Picture,Test_3_4_4_Loesung_9_Entscheidung:_falsch,8403089,0,1,167,2,0,next,other,0
2,517,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,8403256,0,1,1170,2,0,next,other,0
2,518,Picture,Buchstabe,8416629,2173,1,7857,2,2000,next,other,0
2,519,Picture,Test_3_4_5_Gleichung:_(7*2)-8,8424486,0,1,26914,2,0,next,other,0
2,519,Response,1,8451262,26776,1,,,,,,
2,519,Response,1,8463278,38792,48,,,,,,
2,520,Picture,Test_3_4_5_Loesung_6_Entscheidung:_richtig,8463603,0,1,167,2,0,next,other,0
2,521,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8463770,0,1,1170,2,0,next,other,0
2,522,Picture,Buchstabe,8477143,2173,1,7857,2,2000,next,other,0
2,523,Picture,Test_3_4_6_Gleichung:_(2/2)+6,8485000,0,1,47977,2,0,next,other,0
2,523,Response,1,8532925,47925,2,,,,,,
2,523,Response,1,8545357,60357,150,,,,,,
2,524,Picture,Test_3_4_6_Loesung_7_Entscheidung:_richtig,8545681,0,1,167,2,0,next,other,0
2,525,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8545848,0,1,1170,3,0,next,other,0
2,526,Picture,Buchstabe,8559222,2174,1,7856,2,2000,next,other,0
2,527,Picture,Test_3_4_7_Gleichung:_(2*6)-6,8567078,0,1,93446,2,0,next,other,0
2,527,Response,1,8660482,93404,1,,,,,,
2,527,Response,1,8671400,104322,114,,,,,,
2,528,Picture,Test_3_4_7_Loesung_6_Entscheidung:_richtig,8671724,0,1,167,2,0,next,other,0
2,529,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8671891,0,1,1170,3,0,next,other,0
2,530,Picture,Buchstabe,8685265,2174,1,7856,2,2000,next,other,0
2,531,Picture,Test_3_4_Gl_cor:_95_Setgr_7_Sequenz_PTHNSFJ,8703151,0,1,1170,3,0,next,other,0
2,531,Response,1,8721008,17857,2,,,,,,
2,532,Picture,Test_3_4_BS_seq:_P,8721205,0,1,167,2,0,next,other,0
2,532,Response,1,8731939,10734,2,,,,,,
2,533,Picture,Test_3_4_BS_seq:_PT,8732238,0,1,167,2,0,next,other,0
2,533,Response,1,8745550,13312,2,,,,,,
2,534,Picture,Test_3_4_BS_seq:_PTH,8745779,0,1,167,2,0,next,other,0
2,534,Response,1,8754524,8745,1,,,,,,
2,535,Picture,Test_3_4_BS_seq:_PTHS,8754806,0,1,167,2,0,next,other,0
2,535,Response,1,8762567,7761,2,,,,,,
2,536,Picture,Test_3_4_BS_seq:_PTHSN,8762829,0,2,168,3,0,next,other,0
2,536,Response,1,8772261,9432,2,,,,,,
2,537,Picture,Test_3_4_BS_seq:_PTHSNF,8772525,0,1,167,2,0,next,other,0
2,537,Response,1,8778965,6440,1,,,,,,
2,538,Picture,Test_3_4_BS_seq:_PTHSNFJ,8779212,0,1,167,2,0,next,other,0
2,538,Response,1,8787421,8209,2,,,,,,
2,539,Picture,FB_inco,8792752,5000,1,45135,2,5000,next,other,0
2,539,Response,1,8829288,41536,1,,,,,,
2,540,Picture,Test_Setgroesse_3,8847917,0,1,1170,2,0,next,other,0
2,541,Picture,Test_3_5_1_Gleichung:_(3/1)+4,8849087,0,1,23236,2,0,next,other,0
2,541,Response,1,8872278,23191,1,,,,,,
2,541,Response,1,8884703,35616,55,,,,,,
2,542,Picture,Test_3_5_1_Loesung_5_Entscheidung:_falsch,8885028,0,1,167,2,0,next,other,0
2,543,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,8885195,0,1,1170,2,0,next,other,0
2,544,Picture,Buchstabe,8898568,2173,1,7857,2,2000,next,other,0
2,545,Picture,Test_3_5_2_Gleichung:_(2*4)+1,8906425,0,1,18388,2,0,next,other,0
2,545,Response,1,8924661,18236,1,,,,,,
2,545,Response,1,8942376,35951,22,,,,,,
2,546,Picture,Test_3_5_2_Loesung_9_Entscheidung:_richtig,8942700,0,1,167,2,0,next,other,0
2,547,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,8942867,0,1,1170,2,0,next,other,0
2,548,Picture,Buchstabe,8956240,2173,1,7857,2,2000,next,other,0
2,549,Picture,Test_3_5_3_Gleichung:_(6*1)-4,8964097,0,1,22066,2,0,next,other,0
2,549,Response,1,8986009,21912,2,,,,,,
2,549,Response,1,9001051,36954,117,,,,,,
2,550,Picture,Test_3_5_3_Loesung_2_Entscheidung:_richtig,9001375,0,1,167,2,0,next,other,0
2,551,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,9001542,0,1,1170,3,0,next,other,0
2,552,Picture,Buchstabe,9014915,2173,2,7857,3,2000,next,other,0
2,553,Picture,Test_3_5_Gl_cor:_96_Setgr_3_Sequenz_SNR,9032802,0,1,1170,2,0,next,other,0
2,553,Response,1,9045707,12905,2,,,,,,
2,554,Picture,Test_3_5_BS_seq:_S,9046008,0,1,167,3,0,next,other,0
2,554,Response,1,9052926,6918,1,,,,,,
2,555,Picture,Test_3_5_BS_seq:_SN,9053196,0,2,168,3,0,next,other,0
2,555,Response,1,9060248,7052,1,,,,,,
2,556,Picture,Test_3_5_BS_seq:_SNR,9060552,0,1,167,2,0,next,other,0
2,556,Response,1,9069528,8976,2,,,,,,
2,557,Picture,FB_corr,9074594,5000,1,10030,2,5000,next,other,0
2,558,Picture,Ende,9094654,0,1,37779,2,0,next,other,0
2,558,Response,1,9127371,32717,2,,,,,,
2,559,Picture,Ospan_Score:_44_fehler:_3_miss_0_inco:_3,9132433,5000,1,417234,2,5000,next,other,0
2,559,Quit,,9546695,419262,,,,,,,
